OBJECTID;CID;blue;green;red;nir;swir;GT
5764;1;572;810;1094;1764;2315;0
5765;1;280;411;727;1158;1640;1
5766;1;224;385;498;1180;1207;1
5767;1;119;246;368;479;666;0
5768;1;358;489;562;1180;1316;0
5769;1;477;717;1122;1454;1815;0
5770;1;644;887;1216;1846;2841;0
5771;1;601;907;1000;2686;2990;0
5772;1;500;672;933;1440;2381;1
5773;1;272;406;713;1190;1438;1
5774;1;147;255;333;1166;865;1
5775;1;489;877;1288;2190;3695;0
5776;1;199;341;449;1082;1231;1
5777;1;572;811;1144;1830;2821;0
5778;1;525;803;1194;1714;3031;0
5779;1;227;471;489;1902;1111;1
5780;1;396;817;689;3350;1820;0
5781;1;396;839;777;3016;1897;0
5782;1;176;412;433;1810;1007;1
5783;1;725;1009;1288;2212;3492;0
5784;1;336;475;785;1384;1552;1
5785;1;180;318;458;1100;1048;1
5786;1;141;241;345;398;164;0
5787;1;174;373;527;1272;1164;1
5788;1;706;965;1290;2048;2835;0
5789;1;103;227;252;1094;915;1
5790;1;291;416;598;1346;1090;1
5791;1;622;893;1176;1968;2380;0
5792;1;368;657;808;1828;1627;0
5793;1;320;490;742;1350;1275;1
5794;1;230;480;718;1312;1301;1
5795;1;573;819;1076;2048;2683;0
5796;1;330;462;677;1104;1644;1
5797;1;360;575;697;2164;1502;1
5798;1;162;315;434;1284;977;1
5799;1;360;551;628;1548;1490;1
5800;1;281;413;641;1134;1259;1
5801;1;176;375;475;1736;2269;0
5802;1;273;441;617;1572;1220;1
5803;1;213;329;422;1001;1152;1
5804;1;220;395;524;1332;1306;1
5805;1;369;550;719;1578;1475;0
5806;1;425;765;1444;1594;3112;0
5807;1;101;306;289;1482;653;1
5808;1;349;462;498;1630;1253;1
5809;1;682;996;1278;2232;3397;0
5810;1;113;306;300;1118;739;1
5811;1;297;554;781;1650;1162;1
5812;1;231;452;498;1780;1181;0
5813;1;201;275;491;1126;1459;1
5814;1;710;1003;1292;2344;3543;0
5815;1;276;504;590;2062;1771;0
5816;1;952;1476;1918;2402;2867;0
5817;1;524;847;1021;2056;2751;0
5818;1;232;366;575;968;1475;1
5819;1;546;907;1272;2212;2989;0
5820;1;647;910;1156;1838;2329;0
5821;1;278;408;588;1332;1376;1
5822;1;305;448;716;1224;1387;1
5823;1;167;294;359;1160;949;1
5824;1;595;948;1288;2652;3182;0
5825;1;723;1021;1310;2172;3520;0
5826;1;344;520;714;1772;1674;1
5827;1;268;432;449;1366;1061;0
5828;1;745;1036;1316;2342;3308;0
5829;1;292;507;554;1454;1487;0
5830;1;250;456;662;1542;1759;0
5831;1;210;380;565;1394;1008;1
5832;1;166;275;332;1322;762;1
5833;1;192;336;385;1370;1121;1
5834;1;538;837;1144;2274;2505;0
5835;1;256;433;521;1570;1143;0
5836;1;695;1026;1470;2194;4046;0
5837;1;247;396;526;1212;1105;1
5838;1;579;731;910;1582;1263;1
5839;1;343;404;484;1448;995;1
5840;1;248;403;517;1288;1327;1
5841;1;212;295;368;520;569;0
5842;1;615;848;869;2128;1795;1
5843;1;706;1030;1314;2208;3600;0
5844;1;258;387;465;1368;1137;1
5845;1;121;293;392;1386;1323;0
5846;1;177;314;324;1426;827;1
5847;1;360;561;766;1366;1730;1
5848;1;691;938;1190;2054;2889;0
5849;1;366;644;821;1814;2372;0
5850;1;501;740;1015;1908;3076;0
5851;1;98;263;343;1534;1066;0
5852;1;155;284;368;1092;873;1
5853;1;497;682;1052;1838;2350;0
5854;1;241;323;376;1346;780;1
5855;1;780;1016;1288;2042;3154;0
5856;1;470;528;655;788;1270;0
5857;1;129;288;343;1190;896;1
5858;1;192;347;462;1196;895;1
5859;1;574;812;1112;1960;3037;0
5860;1;641;916;1190;2052;3214;0
5861;1;349;508;660;1316;2082;1
5862;1;72;178;204;761;456;1
5863;1;132;327;377;1612;1140;0
5864;1;352;463;533;1354;1020;1
5865;1;225;456;456;1930;1231;0
5866;1;198;394;458;1162;1211;1
5867;1;585;831;1158;1870;2928;0
5868;1;1214;1758;2126;2490;2716;0
5869;1;53;178;223;1032;685;0
5870;1;702;1206;1574;2486;3332;0
5871;1;130;299;273;1576;796;1
5872;1;869;1148;1536;2436;3737;0
5873;1;261;434;701;1208;1213;1
5874;1;181;428;464;1926;921;1
5875;1;225;417;544;1336;947;1
5876;1;868;1204;1618;2534;3879;0
5877;1;139;328;360;1366;867;1
5878;1;686;869;999;1476;1609;0
5879;1;137;232;299;946;968;1
5880;1;220;415;454;1544;1173;1
5881;1;191;454;455;2078;1311;0
5882;1;444;703;954;1998;2791;0
5883;1;299;503;722;1390;2445;0
5884;1;352;530;575;1948;1172;1
5885;1;155;376;439;1960;1178;0
5886;1;179;375;426;1300;1174;0
5887;1;308;468;766;1252;1465;1
5888;1;241;323;601;962;1308;1
5889;1;554;540;426;1722;752;1
5890;1;168;332;341;1454;1090;0
5891;1;2036;1508;1148;2756;1940;0
5892;1;1120;1310;1632;2642;3497;0
5893;1;555;857;1262;1868;3696;0
5894;1;290;339;375;1378;898;1
5895;1;1018;1220;1382;1932;2139;1
5896;1;196;342;414;1484;1121;0
5897;1;212;351;467;1304;1259;1
5898;1;161;337;432;1174;1121;1
5899;1;136;262;354;1244;701;1
5900;1;1;154;97;1760;639;0
5901;1;338;501;759;1256;1565;1
5902;1;202;369;461;1434;1137;1
5903;1;1858;2562;2888;3476;3189;0
5904;1;350;567;685;1360;1819;0
5905;1;241;339;602;1012;1178;1
5906;1;350;498;611;1322;1434;0
5907;1;208;348;437;1180;1220;1
5908;1;371;495;713;1154;1451;1
5909;1;153;325;464;1172;1531;0
5910;1;470;766;1030;2308;2980;0
5911;1;126;261;414;758;981;1
5912;1;227;372;650;1086;1181;1
5913;1;144;245;272;1232;799;1
5914;1;694;1008;1224;2198;3203;0
5915;1;671;748;921;1118;1764;0
5916;1;180;321;418;1308;1111;1
5917;1;426;624;902;1726;2149;0
5918;1;588;984;1264;2590;2841;0
5919;1;767;569;631;1544;1272;1
5920;1;120;325;412;1556;1421;0
5921;1;310;462;645;983;1251;1
5922;1;364;572;756;1650;2223;0
5923;1;171;301;449;921;963;1
5924;1;257;431;547;1960;1286;0
5925;1;439;736;1013;2108;3110;0
5926;1;250;405;525;1456;1252;1
5927;1;407;688;883;2250;2840;0
5928;1;238;403;520;1520;1235;1
5929;1;877;1188;1642;2460;3985;0
5930;1;1058;1316;1648;2268;2230;0
5931;1;171;356;384;1318;865;1
5932;1;713;1092;1384;2196;2833;0
5933;1;472;903;1234;1500;2070;0
5934;1;202;404;436;1852;1056;0
5935;1;744;998;1392;2170;3332;0
5936;1;183;338;367;1390;814;1
5937;1;196;338;344;1230;855;1
5938;1;243;439;514;1556;1341;1
5939;1;606;966;1216;2504;2893;0
5940;1;201;375;495;1808;1432;0
5941;1;231;415;459;1558;960;1
5942;1;171;364;469;1574;1003;1
5943;1;387;576;744;1384;1306;0
5944;1;281;444;657;1394;1719;1
5945;1;323;516;628;1262;1229;1
5946;1;150;371;558;1404;1085;1
5947;1;822;1052;1400;2046;2650;0
5948;1;473;508;581;1404;1349;1
5949;1;166;331;374;1440;1082;0
5950;1;365;550;709;1284;2123;0
5951;1;199;427;516;1176;1000;1
5952;1;487;767;1014;1698;2275;0
5953;1;271;482;794;1560;2396;0
5954;1;751;971;1232;2202;3303;0
5955;1;330;538;613;1976;1312;0
5956;1;491;711;807;1632;2179;0
5957;1;621;822;1112;1686;1911;1
5958;1;317;564;823;1842;1219;1
5959;1;248;386;656;1084;1089;1
5960;1;1170;1452;1772;2376;2956;0
5961;1;186;453;509;1992;1022;0
5962;1;170;347;479;1056;1124;1
5963;1;1017;999;909;1940;1398;1
5964;1;325;451;430;1654;931;1
5965;1;445;531;791;1432;1236;1
5966;1;192;339;528;1184;1003;1
5967;1;626;881;1120;2092;2779;0
5968;1;283;371;516;1032;1355;1
5969;1;253;491;506;1708;824;1
5970;1;448;713;946;2000;2607;0
5971;1;599;808;1072;1852;3215;0
5972;1;194;350;593;987;1310;1
5973;1;182;387;462;1910;1136;0
5974;1;239;403;610;1090;1249;1
5975;1;235;465;498;2208;977;1
5976;1;153;353;397;1532;812;1
5977;1;320;431;542;1306;1268;1
5978;1;392;601;882;1568;1520;1
5979;1;840;1156;1448;2332;3562;0
5980;1;263;427;497;1518;1375;1
5981;1;725;946;1210;2066;2879;0
5982;1;449;687;979;1668;2903;0
5983;1;134;294;385;1222;750;1
5984;1;258;405;535;1054;1348;1
5985;1;662;836;1168;1876;2798;0
5986;1;171;302;365;1242;952;1
5987;1;362;521;680;1800;1505;0
5988;1;397;883;652;3282;1790;0
5989;1;467;709;971;1762;2784;0
5990;1;271;422;516;1738;932;1
5991;1;111;261;260;1364;808;1
5992;1;172;346;404;1398;904;1
5993;1;283;457;518;1494;1224;0
5994;1;410;798;782;3104;2029;0
5995;1;194;348;460;1274;912;1
5996;1;399;548;730;1860;2057;0
5997;1;305;433;630;1404;1534;1
5998;1;670;920;1224;2062;3435;0
5999;1;345;581;617;2246;1297;0
6000;1;792;1092;1564;2316;3929;0
6001;1;277;427;505;1360;924;1
6002;1;160;298;429;1002;1038;1
6003;1;130;287;343;1224;1019;1
6004;1;412;568;686;1144;1082;0
6005;1;230;375;529;1348;1241;1
6006;1;899;1228;1680;2352;3891;0
6007;1;244;477;589;1566;1653;0
6008;1;221;345;470;1268;1029;1
6009;1;727;957;1234;1636;2498;0
6010;1;537;680;982;1726;2314;0
6011;1;974;894;856;1980;1728;1
6012;1;142;247;190;1280;626;1
6013;1;104;230;263;1150;688;1
6014;1;218;359;456;1384;1157;1
6015;1;351;537;887;1628;1436;0
6016;1;187;323;362;1146;968;1
6017;1;183;310;367;1262;891;1
6018;1;642;937;1322;2132;3380;0
6019;1;1454;1636;1672;1858;1698;0
6020;1;306;442;571;1482;1326;1
6021;1;280;469;580;1300;1348;1
6022;1;313;594;824;1386;1295;1
6023;1;1412;1642;1880;2018;2343;0
6024;1;262;394;507;1422;1102;1
6025;1;183;332;425;1488;1042;1
6026;1;684;923;1156;2174;3221;0
6027;1;685;967;1316;2040;3022;0
6028;1;235;446;467;1610;1255;1
6029;1;1774;1634;1562;2720;2770;0
6030;1;187;351;446;1122;711;0
6031;1;259;444;563;1316;1266;1
6032;1;229;392;564;1368;1253;1
6033;1;177;504;553;1368;1990;0
6034;1;182;264;526;933;1084;1
6035;1;797;1198;1598;2558;3253;0
6036;1;267;400;466;1260;1134;1
6037;1;194;399;347;2044;901;1
6038;1;134;252;359;1262;733;1
6039;1;326;562;598;2156;1028;1
6040;1;760;1024;1306;2192;3342;0
6041;1;904;1228;1572;2276;2354;0
6042;1;695;941;1234;2104;2891;0
6043;1;575;835;1154;1994;2906;0
6044;1;219;434;492;1850;1174;0
6045;1;226;415;492;1428;1273;0
6046;1;158;399;413;1722;912;0
6047;1;245;377;588;1166;1230;1
6048;1;393;668;1001;1946;3184;0
6049;1;235;487;592;1700;1600;0
6050;1;308;516;586;1670;1424;1
6051;1;285;517;557;1720;1257;1
6052;1;361;547;858;1426;1616;1
6053;1;306;459;546;1578;1130;1
6054;1;311;468;722;1082;2067;1
6055;1;637;904;1208;2030;3615;0
6056;1;665;1194;1450;1976;2802;0
6057;1;221;335;544;898;1550;1
6058;1;264;386;419;1324;1247;1
6059;1;218;410;391;1650;1022;1
6060;1;221;419;467;1742;1085;0
6061;1;325;579;659;2058;1542;0
6062;1;106;292;318;1012;741;0
6063;1;668;993;1214;2196;2654;0
6064;1;1092;1498;1886;2690;2988;0
6065;1;207;395;463;1564;1082;1
6066;1;197;331;418;1172;863;1
6067;1;362;644;789;2524;2076;0
6068;1;706;1078;1210;1462;1843;0
6069;1;159;232;317;1007;988;1
6070;1;2030;2288;2568;2732;3317;0
6071;1;90;377;355;1844;1042;0
6072;1;431;684;1030;1852;1891;0
6073;1;251;451;558;1762;1075;1
6074;1;658;929;1210;1996;3064;0
6075;1;199;350;556;1166;1310;1
6076;1;755;1042;1486;2130;3400;0
6077;1;265;485;612;1590;1486;0
6078;1;438;630;995;1686;1792;0
6079;1;770;1070;1382;2072;2594;0
6080;1;227;445;575;1644;1572;0
6081;1;188;324;550;954;1252;1
6082;1;263;415;529;1274;857;1
6083;1;453;625;786;1922;1837;1
6084;1;194;419;490;1694;1013;1
6085;1;207;384;559;1300;1153;1
6086;1;264;403;583;1208;1083;1
6087;1;251;474;519;1882;1212;0
6088;1;611;904;1156;2186;3421;0
6089;1;439;700;983;1810;3373;0
6090;1;552;808;993;2100;2347;0
6091;1;871;1224;1672;2424;4098;0
6092;1;1330;1596;1810;1980;1965;0
6093;1;258;409;600;1352;1041;1
6094;1;705;971;1366;2196;3685;0
6095;1;642;902;1198;2094;3260;0
6096;1;683;977;1338;2298;3609;0
6097;1;437;681;912;1438;1873;0
6098;1;275;462;721;1162;1400;1
6099;1;163;296;372;1332;1045;1
6100;1;224;364;588;1262;1107;1
6101;1;1388;1638;1338;2520;1531;0
6102;1;113;280;442;1172;935;1
6103;1;203;312;487;994;1028;1
6104;1;452;647;777;1450;1248;1
6105;1;832;705;571;1974;1429;0
6106;1;196;433;572;1484;1116;1
6107;1;741;1146;1260;2134;2420;0
6108;1;203;389;457;1700;1382;1
6109;1;187;338;432;1252;906;1
6110;1;758;996;1366;2300;3298;0
6111;1;283;442;654;1334;1250;1
6112;1;307;529;779;1436;1351;1
6113;1;597;865;1015;1476;1999;0
6114;1;447;748;902;1948;2399;0
6115;1;218;325;429;976;1180;1
6116;1;241;374;639;1015;1628;1
6117;1;579;844;1140;1958;3122;0
6118;1;144;253;317;1296;790;1
6119;1;368;488;645;908;2322;1
6120;1;290;451;667;1378;1309;1
6121;1;379;570;708;1688;1481;1
6122;1;249;479;829;1096;2456;0
6123;1;599;849;1180;1744;2729;0
6124;1;882;1134;1316;1544;2003;0
6125;1;377;533;730;1624;1476;1
6126;1;22;114;152;322;310;1
6127;1;744;1062;1344;2268;3444;0
6128;1;272;405;711;1216;1151;1
6129;1;252;404;546;1432;1466;0
6130;1;614;821;1048;1706;2506;0
6131;1;185;357;398;1598;1130;0
6132;1;282;425;621;1542;1359;1
6133;1;208;351;470;1316;1089;1
6134;1;908;1202;1570;2430;3787;0
6135;1;160;281;402;1040;972;1
6136;1;220;488;521;1968;963;1
6137;1;1468;1480;1926;2414;2932;0
6138;1;151;336;374;1304;866;1
6139;1;198;304;342;432;627;0
6140;1;208;357;561;1060;1134;1
6141;1;246;437;536;1568;1409;0
6142;1;795;1040;1350;2104;2995;0
6143;1;713;1013;1252;1854;3136;0
6144;1;374;548;849;1374;1698;1
6145;1;707;977;1254;2198;3578;0
6146;1;169;363;416;1324;1141;1
6147;1;143;283;336;1120;960;1
6148;1;224;359;486;1292;1081;1
6149;1;521;888;716;2586;1333;0
6150;1;301;462;532;1192;1331;0
6151;1;329;439;660;1102;1425;1
6152;1;803;1346;1716;2664;3018;0
6153;1;146;323;420;1588;819;1
6154;1;375;618;668;1648;1766;1
6155;1;307;501;647;1622;1679;1
6156;1;199;491;547;2226;2047;0
6157;1;339;487;698;1328;1754;1
6158;1;184;384;417;1382;1270;1
6159;1;310;449;677;1366;1580;1
6160;1;498;561;688;800;1727;0
6161;1;150;324;379;1308;925;1
6162;1;545;650;897;1400;2055;0
6163;1;214;340;615;1044;1149;1
6164;1;269;448;589;1370;1175;1
6165;1;184;313;442;1122;963;1
6166;1;338;276;318;1214;686;1
6167;1;717;950;1222;2272;3498;0
6168;1;494;778;1044;1838;2824;0
6169;1;874;1152;1548;2286;3782;0
6170;1;160;425;491;1808;1207;0
6171;1;217;325;538;1262;976;1
6172;1;573;932;1146;2564;3164;0
6173;1;349;603;797;1704;1988;0
6174;1;234;354;449;1172;1022;1
6175;1;160;338;447;1462;1038;1
6176;1;225;391;477;1326;1434;1
6177;1;64;220;326;718;973;1
6178;1;333;537;637;1972;1248;0
6179;1;129;284;296;1210;823;1
6180;1;473;613;832;1776;1238;1
6181;1;205;322;438;1266;1056;1
6182;1;339;532;625;1670;1488;0
6183;1;648;925;1186;2054;3432;0
6184;1;892;1274;1516;1984;2727;0
6185;1;686;1008;1268;2156;3178;0
6186;1;199;303;396;573;1479;0
6187;1;689;908;1166;1880;3116;0
6188;1;138;367;424;1926;1132;0
6189;1;523;769;913;1770;2290;0
6190;1;175;318;416;1378;929;1
6191;1;672;991;1312;2330;3218;0
6192;1;104;223;295;482;448;0
6193;1;296;490;467;2114;1125;0
6194;1;193;367;446;1522;1089;1
6195;1;467;762;978;2054;2826;0
6196;1;187;305;543;954;1091;1
6197;1;138;295;356;1126;808;1
6198;1;426;632;708;2106;1421;1
6199;1;140;262;346;1234;930;1
6200;1;134;310;360;1382;753;1
6201;1;180;347;373;1650;1055;1
6202;1;215;343;384;1606;891;1
6203;1;424;442;458;865;604;0
6204;1;181;412;518;1770;1943;0
6205;1;1038;1350;1756;2562;3786;0
6206;1;623;984;1292;2340;2600;0
6207;1;468;735;980;2088;2892;0
6208;1;203;378;369;1710;895;1
6209;1;324;492;563;1640;1307;1
6210;1;265;319;372;422;845;0
6211;1;834;1144;1228;2332;2302;0
6212;1;223;415;623;1322;1147;1
6213;1;136;316;369;1454;711;1
6214;1;209;368;433;1280;1239;1
6215;1;781;1054;1408;2210;3104;0
6216;1;824;1128;1480;2252;3322;0
6217;1;438;667;971;1884;2023;0
6218;1;244;403;506;1642;1117;1
6219;1;173;362;447;1308;1292;0
6220;1;183;351;468;1604;1165;0
6221;1;339;534;819;1332;1516;1
6222;1;626;877;1126;1994;3460;0
6223;1;787;1132;1494;2428;3233;0
6224;1;210;354;612;935;943;1
6225;1;378;613;794;2188;1317;1
6226;1;216;339;410;1100;1282;1
6227;1;107;254;252;1046;847;0
6228;1;1134;1838;2142;2942;3431;0
6229;1;562;911;982;1820;1978;0
6230;1;275;404;622;935;1319;1
6231;1;192;319;469;1005;1085;1
6232;1;93;291;236;1676;1383;0
6233;1;422;648;858;2010;1714;0
6234;1;276;471;798;1414;1357;1
6235;1;514;870;1126;2260;3019;0
6236;1;300;446;621;1152;1509;1
6237;1;182;400;410;1564;944;1
6238;1;228;390;379;1598;882;1
6239;1;214;344;445;1184;1057;1
6240;1;295;477;567;1642;1265;0
6241;1;739;1180;1198;1764;2854;0
6242;1;202;355;408;1670;1055;0
6243;1;283;468;489;1518;1225;1
6244;1;490;766;953;2310;2324;0
6245;1;409;409;397;1334;870;1
6246;1;321;549;750;1204;1234;0
6247;1;914;1260;1504;2452;2684;0
6248;1;142;296;372;1108;910;1
6249;1;216;356;509;1258;988;1
6250;1;284;484;606;1882;986;1
6251;1;892;1346;1644;2286;3220;0
6252;1;227;386;558;1282;1116;1
6253;1;780;1108;1432;2340;3176;0
6254;1;287;421;746;1238;1216;1
6255;1;1;151;129;1356;734;0
6256;1;920;1378;1584;2686;2659;0
6257;1;212;363;443;1410;1077;1
6258;1;276;382;592;1142;1308;1
6259;1;616;874;1212;1966;3472;0
6260;1;514;770;1136;2092;2731;0
6261;1;258;444;559;1472;1195;0
6262;1;230;377;587;1286;1376;1
6263;1;1017;1238;1500;2070;2900;0
6264;1;598;808;1110;2060;3168;0
6265;1;312;529;616;1738;1275;0
6266;1;440;733;1116;2006;3341;0
6267;1;179;343;458;1484;884;1
6268;1;217;373;425;1268;965;1
6269;1;1130;1618;1910;2590;3034;0
6270;1;330;455;547;1474;1070;1
6271;1;316;603;728;1758;1548;0
6272;1;751;1007;1194;2354;2604;0
6273;1;278;456;683;1180;1436;1
6274;1;266;495;699;1560;1869;0
6275;1;241;415;513;1282;1274;1
6276;1;107;286;331;1230;927;1
6277;1;782;1066;1360;2396;3692;0
6278;1;853;1156;1528;2296;3635;0
6279;1;270;425;553;1230;1215;1
6280;1;890;1170;1528;2304;3513;0
6281;1;284;514;736;1826;1289;1
6282;1;163;263;356;1064;946;1
6283;1;330;502;634;1700;1408;0
6284;1;222;454;570;1588;1168;1
6285;1;1610;1774;1998;2082;1921;0
6286;1;401;533;597;1252;1023;1
6287;1;579;834;1184;1928;2769;0
6288;1;381;715;825;2114;1486;0
6289;1;258;446;578;1682;1260;1
6290;1;141;291;370;1326;860;1
6291;1;672;930;1300;2186;2762;0
6292;1;149;299;412;1224;830;1
6293;1;376;511;840;1378;1400;1
6294;1;878;1220;1664;2576;4109;0
6295;1;256;425;686;1198;1443;1
6296;1;898;1034;1324;2476;3450;0
6297;1;324;462;672;1358;1191;1
6298;1;167;315;495;1156;1313;1
6299;1;307;554;641;1370;1722;0
6300;1;872;1166;1526;2444;3871;0
6301;1;294;402;467;1402;696;1
6302;1;792;1250;1826;2294;2932;0
6303;1;207;331;382;1284;1033;1
6304;1;698;992;1234;2460;3307;0
6305;1;192;319;377;1494;857;1
6306;1;310;449;753;1230;1490;1
6307;1;779;983;1382;1800;2801;0
6308;1;280;449;604;1368;950;1
6309;1;241;409;474;1406;1389;1
6310;1;645;944;1388;2252;3092;0
6311;1;246;417;591;1154;1359;1
6312;1;390;565;849;1472;1567;1
6313;1;662;883;1172;2000;3330;0
6314;1;276;428;449;1558;1161;0
6315;1;305;488;527;1742;1095;0
6316;1;702;1058;1518;2364;2763;0
6317;1;402;472;641;1368;1081;1
6318;1;119;247;234;1502;769;1
6319;1;234;477;725;1242;1210;1
6320;1;2040;2100;2122;3178;2939;0
6321;1;474;719;904;1942;3020;0
6322;1;188;351;389;1508;974;1
6323;1;765;1218;1496;2128;2986;0
6324;1;1;185;218;1018;794;0
6325;1;217;396;415;1660;1134;0
6326;1;764;1001;1188;1940;2976;0
6327;1;264;387;550;1304;1066;1
6328;1;336;490;613;1430;1522;0
6329;1;346;718;735;2364;2622;0
6330;1;218;372;424;1598;1115;0
6331;1;1232;1300;1542;2502;3149;0
6332;1;302;492;579;1516;1422;1
6333;1;818;1106;1450;2388;3693;0
6334;1;347;496;557;1540;1177;0
6335;1;158;259;340;1242;724;1
6336;1;150;368;338;1710;889;0
6337;1;320;436;658;1158;1175;1
6338;1;499;776;1009;2358;1677;0
6339;1;775;1088;1428;2532;3442;0
6340;1;208;415;440;1418;1044;1
6341;1;529;715;1023;1824;2905;0
6342;1;1794;1766;1618;2730;2735;0
6343;1;277;416;688;1168;1508;1
6344;1;750;1166;1606;2374;3598;0
6345;1;1220;1470;1702;1804;1944;0
6346;1;647;969;1288;1976;2505;0
6347;1;196;378;453;1276;1142;1
6348;1;398;560;822;1788;1426;1
6349;1;719;706;649;2074;1169;1
6350;1;250;449;521;1460;1264;1
6351;1;169;308;419;1016;1000;1
6352;1;262;475;565;1490;1289;1
6353;1;232;342;501;797;1746;1
6354;1;174;337;438;1326;1047;1
6355;1;213;332;418;1266;956;1
6356;1;204;397;500;1308;1207;1
6357;1;902;1100;1338;1814;1943;0
6358;1;231;371;525;1206;1221;1
6359;1;227;456;459;1788;1199;0
6360;1;160;313;361;1510;892;1
6361;1;158;262;407;984;1015;1
6362;1;395;572;898;1484;1802;1
6363;1;354;507;653;1396;1670;0
6364;1;879;1180;1610;2376;3878;0
6365;1;317;530;724;2002;1289;1
6366;1;1442;1646;1892;2036;2780;0
6367;1;444;642;919;1428;3283;1
6368;1;308;619;656;1476;1063;1
6369;1;182;321;448;1330;944;1
6370;1;290;467;857;1090;1275;0
6371;1;204;368;399;1242;876;1
6372;1;200;344;414;1628;1094;1
6373;1;158;276;408;913;958;1
6374;1;298;507;510;1650;1065;1
6375;1;230;361;518;1252;1109;1
6376;1;937;1256;1654;2504;2944;0
6377;1;170;442;332;2302;1139;0
6378;1;311;462;656;1584;1085;1
6379;1;189;334;476;1078;1271;1
6380;1;340;487;771;1242;1545;1
6381;1;1458;1350;1494;2640;3348;0
6382;1;404;556;861;1460;1300;1
6383;1;936;1218;1514;2184;3740;0
6384;1;350;536;679;1510;1524;0
6385;1;743;1036;1408;2190;3580;0
6386;1;268;443;529;1490;1370;1
6387;1;208;402;536;1548;1074;1
6388;1;86;265;350;1144;769;1
6389;1;329;482;613;1460;1563;1
6390;1;238;392;617;1224;1280;1
6391;1;532;765;1002;1798;2592;0
6392;1;370;600;739;1758;2421;0
6393;1;221;346;500;1094;1171;1
6394;1;276;470;565;1526;1350;0
6395;1;420;714;1132;1754;3073;0
6396;1;261;354;425;582;1012;0
6397;1;144;261;307;1124;820;1
6398;1;279;428;706;1246;1076;1
6399;1;275;439;527;1348;1281;1
6400;1;254;661;435;3806;1449;0
6401;1;654;894;1240;1842;3083;0
6402;1;202;268;239;2066;856;0
6403;1;596;919;1382;2076;3487;0
6404;1;501;708;907;2008;2684;0
6405;1;136;284;420;1280;962;1
6406;1;132;286;360;1120;842;1
6407;1;125;318;480;1160;1314;1
6408;1;667;806;993;1350;1973;1
6409;1;280;404;529;1368;1390;1
6410;1;188;351;519;1184;1198;1
6411;1;268;411;509;1460;1043;1
6412;1;265;487;749;1182;1295;1
6413;1;147;271;295;1013;701;1
6414;1;204;307;588;929;1278;1
6415;1;397;647;929;1620;2868;0
6416;1;267;410;542;1476;1165;1
6417;1;730;1086;1336;2754;2617;0
6418;1;992;943;1316;2142;2110;0
6419;1;347;664;992;2242;2505;0
6420;1;138;261;312;1164;777;1
6421;1;390;605;837;1876;2700;1
6422;1;248;419;548;1546;1217;0
6423;1;288;477;709;1296;1274;1
6424;1;292;431;695;1054;1705;1
6425;1;258;473;528;1602;988;1
6426;1;186;344;437;1394;929;1
6427;1;142;291;343;1210;889;1
6428;1;270;372;433;1256;1332;1
6429;1;1806;2108;2388;2626;2909;0
6430;1;776;1022;1390;2130;3502;0
6431;1;1334;1582;1838;2060;2492;0
6432;1;231;500;419;2410;909;1
6433;1;263;443;639;1256;1239;1
6434;1;685;932;1276;2188;2656;1
6435;1;546;876;1158;2122;3127;0
